dot-cache	sequence/darupa-17-dujo243	syntax	10	end opt
dot-cache	sequence/dasutu-58-saje713	syntax	1	note left
dot-cache	sequence/databu-25-mivu307	syntax	6	note <<red>> left
dot-cache	sequence/datetu-47-vunu236	syntax	0	box Internal Service #LightBlue
dot-cache	sequence/dazuzi-04-zexu620	syntax	0	rotate
dot-cache	sequence/debufa-67-poma789	syntax	7	[<-- SbcMXdCtrl: break
dot-cache	sequence/decace-28-majo724	syntax	0	!pragma teoz true
dot-cache	sequence/dedefa-06-muge830	syntax	3	note<<myStyle>> over Alice
dot-cache	sequence/dedigi-45-zusi003	syntax	2	note right
dot-cache	sequence/dedude-72-xuta800	syntax	0	!pragma svgparser sax
dot-cache	sequence/deluve-26-kaxa424	syntax	0	!pragma svgparser sax
dot-cache	sequence/demeli-77-cozo712	syntax	0	}
dot-cache	sequence/deteku-57-peba055	syntax	1	create QA
dot-cache	sequence/devamo-31-coji129	syntax	1	newpage
dot-cache	sequence/dicuva-14-lini551	syntax	3	[->o Alice
dot-cache	sequence/digula-66-dipe776	syntax	20	newpage
dot-cache	sequence/dimili-48-vaka933	syntax	3	create ThisIsTheLongNameOfAnInstance as T
dot-cache	sequence/dipazo-97-namu310	syntax	5	a <- a : This [now works]
dot-cache	sequence/dipede-53-nina209	syntax	0	!pragma teoz true
dot-cache	sequence/diruxe-35-xujo142	syntax	8	ref over User: ввод имени пользователя, \n эл. почты, \n номера телефона, \n нажатие кнопки регистрации \n на форме
dot-cache	sequence/dofefe-55-kejo043	syntax	0	!pragma teoz true
dot-cache	sequence/dojapu-42-sali914	syntax	3	[o<-o b : "" [o<-o""
dot-cache	sequence/dolefo-13-kovu702	syntax	8	scale 3.0
dot-cache	sequence/dolice-60-copi767	syntax	0	Alice -> Bob [[http://www.google.fr]] : ok
dot-cache	sequence/domaji-70-zini725	syntax	3	[\\-o b : ""  [\\-o""
dot-cache	sequence/donuli-07-peje262	syntax	0	autoactivate on
dot-cache	sequence/dopove-28-kaza697	syntax	4	note right
dot-cache	sequence/dototo-68-bexa421	syntax	0	!pragma teoz true
dot-cache	sequence/dozugi-77-tuce071	syntax	1	hide unlinked
dot-cache	sequence/ducodo-45-duge821	syntax	5	ref over Alice,Bob
dot-cache	sequence/dudure-98-cote516	syntax	0	Bob x-> Alice : 0-4 x->
dot-cache	sequence/dugata-50-koxo354	syntax	3	[x<- b : ""  [x<-""
dot-cache	sequence/dugeki-47-celo546	syntax	32	note over A, C#tomato: A upload le fichier telque decrit sur le lien ci-dessus : Upload_successfull\nA recupere les infos à envoyer a B, C
dot-cache	sequence/duniti-51-pole084	syntax	2	note right
dot-cache	sequence/dutopa-62-jalu659	syntax	0	[-> A ++ #ff0000 : No lifeline color with\n<b>!pragma teoz true</b>
dot-cache	sequence/fajixi-56-dete708	syntax	0	Alice -> Bob [[http://www.yahoo.com{Jason: {"firstName":"Bob", "lastName":"Smith"}}]] : hello
dot-cache	sequence/fakune-74-geba235	syntax	4	hide unlinked
dot-cache	sequence/falolu-20-sepu020	syntax	5	newpage
dot-cache	sequence/faviki-72-kete653	syntax	0	!pragma teoz true
dot-cache	sequence/fenoli-16-peru181	syntax	3	A ->(1) B: text 1
dot-cache	sequence/fevipu-45-xela421	syntax	2	note across
dot-cache	sequence/ficiru-65-geda551	syntax	4	note right: This is a note1
dot-cache	sequence/figezi-68-zefe216	syntax	0	!pragma teoz true
dot-cache	sequence/fijeco-97-zozu841	syntax	0	!pragma teoz true
dot-cache	sequence/fobube-11-nifo424	syntax	0	!pragma teoz true
dot-cache	sequence/fobuke-12-dopi544	syntax	2	note left : this is a note
dot-cache	sequence/focaso-89-zaxu091	syntax	1	ref over Alice, Bob : short
dot-cache	sequence/fojake-71-veka215	syntax	1	TaxiManager <-- SpeedyCab:
dot-cache	sequence/fojomu-60-cuda302	syntax	0	!pragma teoz true
dot-cache	sequence/fonatu-29-texo854	incomplete	1	
dot-cache	sequence/fonipa-05-lobe529	syntax	2	note<<red>> over A, B : test
dot-cache	sequence/fonope-49-jodi834	syntax	4	Alice x->] : hop2
dot-cache	sequence/fonudu-70-coma124	syntax	0	---
dot-cache	sequence/fotiku-67-lilu728	syntax	0	!pragma teoz true
dot-cache	sequence/fozeva-08-tife475	syntax	12	note right
dot-cache	sequence/fugilu-74-jivu585	syntax	0	!pragma teoz true
dot-cache	sequence/fululo-61-zuro165	syntax	3	newpage
dot-cache	sequence/funado-58-dene546	syntax	0	!pragma teoz true
dot-cache	sequence/furami-83-pome543	syntax	2	note across
dot-cache	sequence/furara-28-sode432	syntax	2	create toto
dot-cache	sequence/fusavi-61-disa620	syntax	3	@newpage
dot-cache	sequence/futaxe-10-xonu513	syntax	0	!pragma teoz true
dot-cache	sequence/gabisi-10-male675	syntax	1	create b
dot-cache	sequence/gacujo-48-leto751	syntax	0	!pragma teoz true
dot-cache	sequence/gadasu-04-kada675	syntax	2	"Application thread" -> "DB connection": SQL query A
dot-cache	sequence/gapozi-46-zula498	syntax	0	!pragma teoz true
dot-cache	sequence/gebeki-18-muci858	syntax	0	scale 2
dot-cache	sequence/gecopo-99-pude139	syntax	2	note left: foo
dot-cache	sequence/gejeji-12-zofa866	syntax	4	[o<-x b : "" [o<-x""
dot-cache	sequence/gekapu-59-pala336	syntax	1	& A -> C++:
dot-cache	sequence/gepuce-64-pivu656	syntax	2	scale 0.50
dot-cache	sequence/geraku-93-roka956	syntax	0	Alice -> Bob [[http://www.yahoo.com{{"Jason": {"firstName":"Bob", "lastName":"Smith"},\n "Carl": {"firstName":"Alice", "lastName":"Brown"}}}]] : Hello
dot-cache	sequence/gibuxa-28-kale997	syntax	2	create Other
dot-cache	sequence/gidibo-31-cugi403	syntax	1	note right : foo
dot-cache	sequence/gifope-23-jufe872	syntax	4	note left #green-white : ok
dot-cache	sequence/gijamu-35-vale058	syntax	5	box Actor
dot-cache	sequence/giloko-85-gapa789	syntax	8	newpage page 1
dot-cache	sequence/ginifi-74-faso689	syntax	4	newpage
dot-cache	sequence/giroko-51-gobi443	syntax	4	newpage
dot-cache	sequence/gizinu-51-rexo332	syntax	0	!pragma svgparser sax
dot-cache	sequence/gojozu-97-xeki128	syntax	2	Bob -> Alice [[http://www.google.com]] : hello
dot-cache	sequence/gojuro-44-nono843	syntax	6	create D
dot-cache	sequence/gosigu-85-raku124	syntax	3	note<<blue>> over B: test
dot-cache	sequence/gozaru-36-gejo982	syntax	3	Alice \\-: "\\\\-" Should be down1
dot-cache	sequence/gozobo-83-zuci344	syntax	0	!pragma teoz true
dot-cache	sequence/gucare-93-petu502	syntax	15	autonumber "<b>[0]"
dot-cache	sequence/gudidu-67-pene708	syntax	3	note right : long
dot-cache	sequence/guduje-81-mucu193	syntax	0	!pragma teoz true
dot-cache	sequence/gujaje-38-zoce253	syntax	1	Bob --_> Alice : hi
dot-cache	sequence/gukaki-49-boko579	syntax	7	activate Bob #Green #Blue
dot-cache	sequence/gunecu-53-jebu067	syntax	6	beta <- alpha: a2
dot-cache	sequence/gupuze-37-xelo563	syntax	5	ref over Bob
dot-cache	sequence/guzoco-99-ginu686	syntax	4	[o<-x Alice : hop
dot-cache	sequence/h-rnote-style	syntax	2	rnote left of actor: "field1 = valA"
dot-cache	sequence/jabise-46-luge773	syntax	5	ref over Bob
dot-cache	sequence/jafufe-08-begu830	syntax	8	note right
dot-cache	sequence/jagusu-12-turu662	syntax	2	note<<test>> over Bob: test note 2
dot-cache	sequence/jajobi-60-ralo350	syntax	3	A ->(10) B: text 10
dot-cache	sequence/jalodi-19-mibi961	syntax	0	activate "actor 1" #Olive
dot-cache	sequence/jatali-99-bajo946	syntax	0	!pragma teoz true
dot-cache	sequence/javedu-98-pibi325	syntax	0	rotate
dot-cache	sequence/javiki-44-cija459	syntax	7	endbox
dot-cache	sequence/jaxige-32-naja526	syntax	3	Bob <- Alice : Finished
dot-cache	sequence/jebole-52-cuvo164	syntax	3	[o<- b : ""  [o<-""
dot-cache	sequence/jerevu-86-gojo026	syntax	3	C ->x S : GET()
dot-cache	sequence/jerika-28-senu049	syntax	0	!pragma teoz true
dot-cache	sequence/jesari-34-mudu065	syntax	4	scale 100 width
dot-cache	sequence/jexavi-40-degi377	syntax	4	par2
dot-cache	sequence/jiliba-03-lapi286	syntax	0	IT++
dot-cache	sequence/jinaxe-58-zuva028	syntax	0	box "Tier 1"  <<Client>>
dot-cache	sequence/jitesa-41-cara967	syntax	3	[\- b : ""   [\-""
dot-cache	sequence/jiveji-28-butu482	syntax	0	!pragma teoz true
dot-cache	sequence/jobadi-87-jegi648	syntax	0	activate Bob #White #Black
dot-cache	sequence/jomemi-46-zazi815	syntax	4	endbox
